,model,time,params,predictive-score,fairness-score,combined-score
6,LGB_reweighing,18.641,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing__estimator__max_depth': 8, 'LGB_reweighing__estimator__num_leaves': 4, 'LGB_reweighing__estimator__n_estimators': 100, 'LGB_reweighing__estimator__learning_rate': 0.064, 'LGB_reweighing__estimator__lambda_l1': 0.436, 'LGB_reweighing__estimator__lambda_l2': 0.066, 'LGB_reweighing__estimator__min_split_gain': 0.003, 'LGB_reweighing__estimator__min_child_weight': 13, 'LGB_reweighing__estimator__lambda_feature_fraction': 0.6000000000000002}",0.653781512605042,0.10247559804726758,0.7088481586455067
53,log_reg_ROC_expGR,96.529,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_ROC_expGR__estimator__estimator__penalty': 'l1', 'log_reg_ROC_expGR__estimator__estimator__C': 30, 'log_reg_ROC_expGR__estimator__estimator__class_weight': 'balanced', 'log_reg_ROC_expGR__estimator__estimator__threshold': 0.5, 'log_reg_ROC_expGR__estimator__constraints': 'TruePositiveRateParity', 'log_reg_ROC_expGR__estimator__eps': 0.049, 'log_reg_ROC_expGR__estimator__max_iter': 80, 'log_reg_ROC_expGR__estimator__eta0': 0.30000000000000004, 'log_reg_ROC_expGR__estimator__drop_prot_attr': True, 'log_reg_ROC_expGR__postprocessor__threshold': 0.22999999999999998, 'log_reg_ROC_expGR__postprocessor__margin': 0.024999999999999998}",0.7002801120448179,0.1769462178128499,0.7083606706002132
11,LGB_expGR,408.948,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_expGR__estimator__max_depth': 37, 'LGB_expGR__estimator__num_leaves': 27, 'LGB_expGR__estimator__n_estimators': 30, 'LGB_expGR__estimator__learning_rate': 0.08800000000000001, 'LGB_expGR__estimator__lambda_l1': 0.496, 'LGB_expGR__estimator__lambda_l2': 0.731, 'LGB_expGR__estimator__min_split_gain': 0.006, 'LGB_expGR__estimator__min_child_weight': 6, 'LGB_expGR__estimator__lambda_feature_fraction': 0.40000000000000013, 'LGB_expGR__constraints': 'DemographicParity', 'LGB_expGR__eps': 0.07, 'LGB_expGR__max_iter': 20, 'LGB_expGR__eta0': 2.3000000000000007, 'LGB_expGR__drop_prot_attr': True}",0.6459383753501401,0.09427806570339377,0.7022756952130685
57,log_reg_CEO_GSR,102.987,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'standard', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_CEO_GSR__estimator__estimator__penalty': 'l1', 'log_reg_CEO_GSR__estimator__estimator__C': 75, 'log_reg_CEO_GSR__estimator__estimator__class_weight': 'balanced', 'log_reg_CEO_GSR__estimator__estimator__threshold': 0.8, 'log_reg_CEO_GSR__estimator__constraints': 'ErrorRateParity', 'log_reg_CEO_GSR__estimator__constraint_weight': 0.81, 'log_reg_CEO_GSR__estimator__grid_size': 25, 'log_reg_CEO_GSR__estimator__grid_limit': 3, 'log_reg_CEO_GSR__estimator__loss': 'Absolute', 'log_reg_CEO_GSR__estimator__drop_prot_attr': False, 'log_reg_CEO_GSR__postprocessor__cost_constraint': 'fnr'}",0.6991596638655462,0.18571703711224802,0.6922605154484607
27,LGB_reweighing_expGR,410.25,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing_expGR__estimator__estimator__max_depth': 37, 'LGB_reweighing_expGR__estimator__estimator__num_leaves': 23, 'LGB_reweighing_expGR__estimator__estimator__n_estimators': 100, 'LGB_reweighing_expGR__estimator__estimator__learning_rate': 0.067, 'LGB_reweighing_expGR__estimator__estimator__lambda_l1': 0.031, 'LGB_reweighing_expGR__estimator__estimator__lambda_l2': 0.8160000000000001, 'LGB_reweighing_expGR__estimator__estimator__min_split_gain': 0.003, 'LGB_reweighing_expGR__estimator__estimator__min_child_weight': 31, 'LGB_reweighing_expGR__estimator__estimator__lambda_feature_fraction': 0.20000000000000004, 'LGB_reweighing_expGR__estimator__constraints': 'EqualizedOdds', 'LGB_reweighing_expGR__estimator__eps': 0.07, 'LGB_reweighing_expGR__estimator__max_iter': 55, 'LGB_reweighing_expGR__estimator__eta0': 0.5000000000000001, 'LGB_reweighing_expGR__estimator__drop_prot_attr': True}",0.6406162464985995,0.0928493260295099,0.6915117211316223
33,log_reg_reweighing_CEO,8.853,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'ordinal', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_reweighing_CEO__estimator__estimator__penalty': 'l1', 'log_reg_reweighing_CEO__estimator__estimator__C': 10, 'log_reg_reweighing_CEO__estimator__estimator__class_weight': 'balanced', 'log_reg_reweighing_CEO__estimator__estimator__threshold': 0.2, 'log_reg_reweighing_CEO__estimator__postprocessor__cost_constraint': 'fpr'}",0.6767507002801121,0.1505135004978396,0.6914494343797801
17,log_reg_CEO,8.573,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'log_reg_CEO__estimator__penalty': 'l1', 'log_reg_CEO__estimator__C': 50, 'log_reg_CEO__estimator__class_weight': 'balanced', 'log_reg_CEO__estimator__threshold': 0.7, 'log_reg_CEO__postprocessor__cost_constraint': 'fpr'}",0.7098039215686274,0.20575621519427584,0.6875866471398282
39,LGB_reweighing_ROC,19.148,"{'preprocessing__column_transformer__quant__scaler__apply': False, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing_ROC__estimator__estimator__max_depth': 47, 'LGB_reweighing_ROC__estimator__estimator__num_leaves': 38, 'LGB_reweighing_ROC__estimator__estimator__n_estimators': 100, 'LGB_reweighing_ROC__estimator__estimator__learning_rate': 0.064, 'LGB_reweighing_ROC__estimator__estimator__lambda_l1': 0.506, 'LGB_reweighing_ROC__estimator__estimator__lambda_l2': 0.28600000000000003, 'LGB_reweighing_ROC__estimator__estimator__min_split_gain': 0.009000000000000001, 'LGB_reweighing_ROC__estimator__estimator__min_child_weight': 13, 'LGB_reweighing_ROC__estimator__estimator__lambda_feature_fraction': 0.1, 'LGB_reweighing_ROC__estimator__postprocessor__threshold': 0.49999999999999994, 'LGB_reweighing_ROC__estimator__postprocessor__margin': 0.034999999999999996}",0.6386554621848739,0.09249864225205243,0.687278115927243
31,LGB_reweighing_GSR,353.476,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_reweighing_GSR__estimator__estimator__max_depth': 18, 'LGB_reweighing_GSR__estimator__estimator__num_leaves': 47, 'LGB_reweighing_GSR__estimator__estimator__n_estimators': 120, 'LGB_reweighing_GSR__estimator__estimator__learning_rate': 0.094, 'LGB_reweighing_GSR__estimator__estimator__lambda_l1': 0.436, 'LGB_reweighing_GSR__estimator__estimator__lambda_l2': 0.506, 'LGB_reweighing_GSR__estimator__estimator__min_split_gain': 0.004, 'LGB_reweighing_GSR__estimator__estimator__min_child_weight': 37, 'LGB_reweighing_GSR__estimator__estimator__lambda_feature_fraction': 0.30000000000000004, 'LGB_reweighing_GSR__estimator__constraints': 'DemographicParity', 'LGB_reweighing_GSR__estimator__constraint_weight': 0.9600000000000001, 'LGB_reweighing_GSR__estimator__grid_size': 40, 'LGB_reweighing_GSR__estimator__grid_limit': 6, 'LGB_reweighing_GSR__estimator__loss': 'Absolute', 'LGB_reweighing_GSR__estimator__drop_prot_attr': True}",0.6246498599439776,0.07024222406978727,0.687158853096308
15,LGB_GSR,355.499,"{'preprocessing__column_transformer__quant__scaler__apply': True, 'preprocessing__column_transformer__quant__scaler__method': 'min-max', 'preprocessing__column_transformer__cat__encoder__method': 'one-hot', 'preprocessing__column_transformer__cat__imputer__apply': False, 'preprocessing__column_transformer__quant__imputer__apply': False, 'LGB_GSR__estimator__max_depth': 18, 'LGB_GSR__estimator__num_leaves': 47, 'LGB_GSR__estimator__n_estimators': 120, 'LGB_GSR__estimator__learning_rate': 0.094, 'LGB_GSR__estimator__lambda_l1': 0.436, 'LGB_GSR__estimator__lambda_l2': 0.506, 'LGB_GSR__estimator__min_split_gain': 0.004, 'LGB_GSR__estimator__min_child_weight': 37, 'LGB_GSR__estimator__lambda_feature_fraction': 0.30000000000000004, 'LGB_GSR__constraints': 'DemographicParity', 'LGB_GSR__constraint_weight': 0.9600000000000001, 'LGB_GSR__grid_size': 40, 'LGB_GSR__grid_limit': 6, 'LGB_GSR__loss': 'Absolute', 'LGB_GSR__drop_prot_attr': True}",0.6246498599439776,0.07024222406978727,0.687158853096308
